Accx | Accy | Accz | Roll | Pitch | Yaw | Time(ms)
m/s^2 | m/s^2 | m/s^2 | grad | grad | grad | millisegundo
-0.39 | 0.03 | 9.42 | -0.19 | -1.69 | 14.25 | 546945
-0.35 | -0.07 | 10.05 | -0.19 | -1.75 | 14.25 | 546969
-0.25 | -0.07 | 9.60 | -0.19 | -1.69 | 14.25 | 546994
-0.44 | 0.11 | 9.79 | -0.19 | -1.75 | 14.31 | 547016
-0.19 | 0.11 | 9.46 | -0.19 | -1.75 | 14.25 | 547039
-0.34 | -0.12 | 9.77 | -0.19 | -1.75 | 14.25 | 547062
-0.74 | 0.05 | 9.60 | -0.19 | -1.75 | 14.31 | 547086
-0.73 | -0.08 | 9.66 | -0.19 | -1.75 | 14.31 | 547108
-0.42 | 0.11 | 9.80 | -0.19 | -1.75 | 14.31 | 547133
-0.04 | 0.07 | 9.79 | -0.13 | -1.75 | 14.19 | 547160
0.00 | 0.07 | 9.89 | -0.13 | -1.75 | 14.13 | 547185
0.00 | -0.30 | 9.49 | -0.13 | -1.75 | 14.13 | 547207
-0.17 | -0.05 | 9.80 | -0.06 | -1.75 | 14.19 | 547231
-0.09 | 0.03 | 9.78 | -0.13 | -1.75 | 14.25 | 547256
-0.07 | 0.29 | 9.59 | -0.13 | -1.75 | 14.25 | 547278
0.03 | -0.16 | 9.88 | -0.06 | -1.75 | 14.19 | 547304
-0.06 | -0.33 | 10.05 | -0.13 | -1.75 | 14.19 | 547327
-0.28 | -0.07 | 9.43 | -0.13 | -1.81 | 14.25 | 547351
-0.36 | 0.18 | 9.95 | -0.13 | -1.81 | 14.31 | 547377
-0.37 | -0.04 | 9.95 | -0.13 | -1.81 | 14.31 | 547400
-0.30 | 0.01 | 10.15 | -0.13 | -1.81 | 14.31 | 547423
-0.42 | -0.17 | 9.36 | -0.13 | -1.81 | 14.31 | 547447
-0.23 | -0.08 | 10.27 | -0.13 | -1.87 | 14.31 | 547470
0.02 | -0.09 | 9.44 | -0.13 | -1.87 | 14.31 | 547495
-0.20 | 0.04 | 9.39 | -0.06 | -1.87 | 14.19 | 547517
-0.76 | 0.73 | 10.35 | -0.06 | -1.87 | 14.19 | 547540
-0.28 | -0.10 | 9.49 | -0.13 | -1.94 | 14.19 | 547563
-1.02 | -0.17 | 10.37 | -0.06 | -1.94 | 14.13 | 547587
-0.95 | -0.56 | 8.96 | -0.13 | -1.94 | 14.19 | 547614
-0.74 | -0.25 | 10.39 | -0.13 | -2.00 | 14.25 | 547638
-0.99 | 0.01 | 10.09 | -0.06 | -1.94 | 14.19 | 547660
-0.56 | -0.03 | 9.37 | -0.06 | -1.94 | 14.13 | 547685
-0.29 | 0.19 | 9.66 | -0.13 | -1.94 | 14.13 | 547709
-0.01 | 0.13 | 9.57 | -0.13 | -1.94 | 14.19 | 547733
0.20 | -0.55 | 9.94 | -0.13 | -1.94 | 14.19 | 547758
-0.14 | 0.34 | 9.69 | -0.13 | -1.94 | 14.19 | 547781
-0.18 | 0.77 | 9.04 | -0.13 | -1.94 | 14.13 | 547806
-0.25 | -0.12 | 10.02 | -0.13 | -1.94 | 14.19 | 547835
-0.19 | -0.36 | 9.66 | -0.13 | -1.94 | 14.19 | 547859
-0.77 | 0.00 | 9.89 | -0.13 | -1.94 | 14.19 | 547882
-0.79 | -0.02 | 9.57 | -0.13 | -1.94 | 14.19 | 547908
-0.72 | -0.12 | 9.57 | -0.13 | -1.94 | 14.19 | 547930
-0.63 | -0.27 | 9.90 | -0.13 | -1.94 | 14.19 | 547955
-0.67 | 0.55 | 9.54 | -0.13 | -1.87 | 14.13 | 547978
-0.75 | 0.62 | 9.77 | -0.13 | -1.87 | 14.13 | 548001
-0.56 | -0.01 | 9.61 | -0.13 | -1.87 | 14.06 | 548023
-0.48 | 0.14 | 9.70 | -0.13 | -1.81 | 14.00 | 548051
-0.17 | 0.14 | 9.80 | -0.13 | -1.81 | 14.06 | 548073
0.05 | -0.19 | 9.79 | -0.13 | -1.81 | 14.19 | 548099
0.22 | -0.29 | 9.70 | -0.13 | -1.81 | 14.25 | 548121
0.20 | 0.26 | 9.80 | -0.13 | -1.81 | 14.19 | 548146
0.18 | -0.08 | 9.79 | -0.13 | -1.81 | 14.19 | 548169
0.21 | -0.13 | 9.63 | -0.13 | -1.69 | 14.19 | 548192
0.01 | 0.03 | 9.60 | -0.13 | -1.62 | 14.19 | 548214
0.00 | 0.03 | 9.69 | -0.13 | -1.62 | 14.19 | 548239
-0.06 | -0.07 | 9.91 | -0.13 | -1.62 | 14.19 | 548262
-0.29 | -0.09 | 9.81 | -0.13 | -1.62 | 14.19 | 548290
-0.26 | -0.16 | 9.63 | -0.06 | -1.62 | 14.19 | 548313
-0.12 | -0.11 | 9.75 | -0.06 | -1.62 | 14.19 | 548337
0.00 | 0.14 | 9.62 | -0.06 | -1.62 | 14.06 | 548361
-0.29 | 0.73 | 9.43 | 0.00 | -1.62 | 14.06 | 548386
-0.65 | -0.22 | 9.17 | -0.13 | -1.69 | 14.13 | 548420
-1.29 | -0.93 | 10.69 | 0.00 | -1.69 | 14.19 | 548443
-0.86 | -0.15 | 9.94 | -0.06 | -1.69 | 14.19 | 548465
-0.94 | -0.03 | 9.12 | -0.06 | -1.69 | 14.13 | 548490
-0.58 | 0.24 | 9.68 | 0.00 | -1.69 | 14.06 | 548517
-0.89 | 0.27 | 9.33 | -0.06 | -1.69 | 14.13 | 548542
-0.80 | -0.04 | 8.95 | -0.06 | -1.69 | 14.13 | 548564
-0.76 | -0.23 | 10.06 | -0.06 | -1.69 | 14.13 | 548589
-0.61 | -0.21 | 10.26 | -0.06 | -1.69 | 14.19 | 548613
-0.45 | 0.19 | 9.21 | -0.06 | -1.69 | 14.13 | 548637
-0.27 | 0.31 | 10.07 | -0.06 | -1.75 | 14.13 | 548662
-0.43 | -0.13 | 9.04 | -0.06 | -1.69 | 14.19 | 548685
-0.68 | -0.54 | 10.31 | -0.06 | -1.69 | 14.19 | 548710
0.06 | -0.55 | 9.81 | 0.00 | -1.75 | 14.13 | 548733
0.27 | -0.58 | 10.19 | 0.06 | -1.81 | 13.94 | 548762
0.46 | -0.96 | 10.59 | 0.25 | -2.00 | 13.75 | 548785
0.35 | -0.55 | 9.30 | 0.56 | -2.12 | 13.44 | 548809
-0.22 | -1.13 | 10.77 | 1.12 | -2.44 | 12.69 | 548832
-0.48 | -1.43 | 9.79 | 1.37 | -2.56 | 12.25 | 548855
-1.54 | -1.22 | 10.54 | 1.69 | -2.75 | 11.69 | 548877
-0.76 | -0.90 | 7.56 | 1.94 | -2.87 | 11.00 | 548902
-0.87 | -0.39 | 9.07 | 2.44 | -3.06 | 10.00 | 548924
-0.11 | -0.31 | 8.88 | 2.69 | -3.19 | 9.38 | 548947
-0.38 | 0.05 | 8.99 | 3.00 | -3.31 | 8.50 | 548974
-0.61 | 0.21 | 9.10 | 3.12 | -3.37 | 7.94 | 548997
-0.94 | 0.92 | 9.62 | 3.19 | -3.44 | 7.56 | 549019
-1.16 | 0.65 | 9.91 | 3.12 | -3.44 | 7.19 | 549044
-1.01 | 0.41 | 9.13 | 3.12 | -3.37 | 7.06 | 549066
-0.48 | 0.47 | 9.88 | 3.06 | -3.37 | 7.00 | 549091
-0.38 | 0.01 | 9.47 | 2.94 | -3.25 | 7.06 | 549115
-0.30 | -0.81 | 9.33 | 2.81 | -3.25 | 7.12 | 549139
-0.41 | -0.97 | 9.58 | 2.62 | -3.12 | 7.19 | 549164
-0.69 | -0.97 | 9.34 | 2.56 | -3.06 | 7.19 | 549187
-0.72 | -1.06 | 9.89 | 2.37 | -3.00 | 7.06 | 549215
-0.86 | -0.90 | 9.64 | 2.25 | -2.94 | 6.94 | 549237
-0.76 | -1.45 | 10.19 | 2.31 | -2.87 | 6.75 | 549262
-0.58 | -1.61 | 9.57 | 2.25 | -2.81 | 6.25 | 549285
-0.38 | -1.38 | 9.98 | 2.19 | -2.75 | 5.81 | 549307
-0.32 | -0.88 | 9.72 | 2.19 | -2.75 | 5.31 | 549329
-0.42 | -0.39 | 9.47 | 2.19 | -2.75 | 4.44 | 549355
-0.58 | 0.30 | 10.27 | 2.25 | -2.75 | 3.94 | 549377
-0.47 | 0.93 | 10.16 | 2.31 | -2.75 | 3.44 | 549401
-0.55 | 1.37 | 9.41 | 2.31 | -2.75 | 3.12 | 549423
-0.37 | 1.45 | 9.01 | 2.25 | -2.75 | 2.94 | 549452
-0.33 | 0.63 | 9.00 | 2.19 | -2.69 | 2.94 | 549474
-0.59 | -0.11 | 10.13 | 2.06 | -2.62 | 3.06 | 549497
-0.42 | -0.29 | 8.66 | 1.87 | -2.62 | 3.25 | 549520
-0.85 | -0.43 | 8.59 | 1.81 | -2.56 | 3.37 | 549545
-0.62 | -0.96 | 7.53 | 1.62 | -2.44 | 3.50 | 549568
-0.17 | -0.60 | 10.09 | 1.50 | -2.37 | 3.50 | 549592
-0.26 | 0.05 | 9.48 | 1.31 | -2.25 | 3.56 | 549617
-0.07 | 0.07 | 9.86 | 1.25 | -2.25 | 3.50 | 549639
-0.40 | 0.16 | 10.50 | 1.19 | -2.19 | 3.50 | 549667
-0.53 | 0.05 | 10.36 | 1.19 | -2.19 | 3.50 | 549690
-0.56 | 0.17 | 10.06 | 1.19 | -2.25 | 3.56 | 549716
-0.43 | -0.02 | 9.98 | 1.37 | -2.31 | 3.62 | 549738
-0.37 | -0.13 | 9.77 | 1.50 | -2.37 | 3.69 | 549761
-0.20 | 0.00 | 9.41 | 1.62 | -2.44 | 3.75 | 549783
-0.33 | -0.06 | 9.74 | 1.69 | -2.50 | 3.87 | 549808
-0.51 | 0.12 | 8.97 | 1.75 | -2.56 | 4.00 | 549830
-0.65 | -0.19 | 8.50 | 1.75 | -2.62 | 4.12 | 549854
-0.59 | -0.10 | 10.23 | 1.81 | -2.62 | 4.31 | 549876
-0.44 | 0.04 | 8.93 | 1.69 | -2.56 | 4.69 | 549907
-0.45 | 0.25 | 9.53 | 1.56 | -2.50 | 5.19 | 549929
-0.42 | -0.32 | 8.72 | 1.44 | -2.44 | 5.56 | 549952
-0.39 | -0.60 | 9.87 | 1.31 | -2.37 | 5.87 | 549975
-0.69 | -0.52 | 9.12 | 1.06 | -2.25 | 6.44 | 549999
0.20 | -0.93 | 11.04 | 0.88 | -2.19 | 6.69 | 550021
0.37 | -0.96 | 10.45 | 0.69 | -2.06 | 6.94 | 550046
-0.29 | -0.97 | 9.67 | 0.44 | -1.94 | 7.12 | 550069
-0.07 | -0.45 | 10.45 | 0.25 | -1.81 | 7.19 | 550093
0.34 | 0.60 | 10.04 | 0.25 | -1.81 | 7.12 | 550118
0.09 | -0.23 | 9.71 | 0.25 | -1.81 | 7.06 | 550147
0.16 | -0.06 | 9.70 | 0.25 | -1.81 | 7.06 | 550170
0.44 | -0.02 | 9.93 | 0.25 | -1.87 | 7.06 | 550194
0.67 | -0.25 | 9.82 | 0.37 | -1.94 | 7.00 | 550219
0.08 | 0.09 | 10.33 | 0.37 | -1.94 | 6.87 | 550242
0.46 | 0.35 | 10.46 | 0.44 | -1.94 | 6.81 | 550267
0.87 | 0.24 | 9.29 | 0.31 | -2.00 | 6.87 | 550290
0.49 | 0.09 | 11.43 | 0.25 | -2.06 | 6.87 | 550312
-0.17 | -0.10 | 11.14 | 0.31 | -2.06 | 6.87 | 550334
0.22 | -0.34 | 9.00 | 0.31 | -2.25 | 6.81 | 550362
0.28 | -0.13 | 7.67 | 0.31 | -2.25 | 6.81 | 550384
-0.19 | 0.52 | 11.41 | 0.31 | -2.31 | 6.75 | 550409
-0.96 | 0.44 | 11.59 | 0.31 | -2.44 | 6.69 | 550432
0.02 | 0.09 | 8.48 | 0.31 | -2.50 | 6.62 | 550456
-0.35 | -0.28 | 8.43 | 0.37 | -2.56 | 6.69 | 550478
-0.55 | -0.05 | 8.55 | 0.25 | -2.62 | 6.75 | 550502
0.29 | 0.14 | 6.77 | 0.37 | -2.69 | 6.75 | 550524
-3.05 | -0.22 | 13.32 | 0.37 | -2.87 | 6.69 | 550549
-1.98 | 0.12 | 6.78 | 0.37 | -2.87 | 6.75 | 550572
-1.46 | 0.86 | 10.18 | 0.25 | -3.12 | 6.75 | 550601
-0.84 | 0.14 | 8.32 | 0.37 | -3.12 | 6.69 | 550623
-1.34 | 0.54 | 13.33 | 0.31 | -3.31 | 6.62 | 550648
-2.24 | -1.04 | 8.02 | 0.19 | -3.37 | 6.62 | 550672
-0.82 | -0.43 | 8.98 | 0.25 | -3.56 | 6.56 | 550694
-1.09 | 0.77 | 11.54 | 0.31 | -3.62 | 6.50 | 550720
-1.19 | 0.23 | 7.82 | 0.19 | -3.75 | 6.50 | 550743
-0.41 | 0.65 | 13.72 | 0.31 | -3.81 | 6.56 | 550766
-1.02 | 0.38 | 7.25 | 0.19 | -3.94 | 6.50 | 550788
-1.66 | 0.41 | 11.09 | 0.25 | -4.00 | 6.44 | 550812
-1.91 | 0.60 | 7.94 | 0.25 | -4.06 | 6.44 | 550839
-1.17 | 0.82 | 8.00 | 0.06 | -4.19 | 6.50 | 550863
-1.65 | 0.31 | 10.40 | 0.19 | -4.31 | 6.44 | 550885
-0.75 | 0.03 | 6.22 | 0.19 | -4.31 | 6.37 | 550910
-1.18 | -0.06 | 11.64 | 0.13 | -4.44 | 6.37 | 550932
-0.76 | -0.13 | 9.07 | 0.06 | -4.50 | 6.44 | 550955
-0.49 | 0.24 | 6.32 | 0.00 | -4.56 | 6.44 | 550977
-2.10 | 0.34 | 7.87 | 0.19 | -4.69 | 6.37 | 551002
-1.67 | -0.08 | 9.50 | 0.19 | -4.81 | 6.44 | 551025
-2.30 | -1.53 | 9.88 | 0.31 | -4.94 | 6.44 | 551050
-1.12 | 0.67 | 8.38 | 0.44 | -4.94 | 6.31 | 551076
-1.13 | 0.57 | 7.19 | 0.37 | -5.00 | 6.37 | 551100
-2.40 | -1.83 | 13.28 | 0.50 | -5.12 | 6.37 | 551124
-2.59 | -0.68 | 10.08 | 0.56 | -5.12 | 6.37 | 551147
-2.05 | 0.22 | 10.61 | 0.44 | -5.12 | 6.37 | 551173
-1.63 | 0.07 | 9.52 | 0.44 | -5.12 | 6.37 | 551195
-1.61 | -0.08 | 9.14 | 0.50 | -5.12 | 6.31 | 551219
-1.54 | -0.17 | 10.72 | 0.56 | -5.06 | 6.31 | 551241
-0.86 | -0.04 | 9.17 | 0.50 | -5.00 | 6.31 | 551265
-0.96 | 0.21 | 10.08 | 0.50 | -5.00 | 6.31 | 551294
-0.62 | 0.01 | 10.14 | 0.50 | -5.00 | 6.37 | 551329
-0.19 | -0.14 | 10.11 | 0.50 | -5.00 | 6.37 | 551354
-0.24 | -0.26 | 9.09 | 0.50 | -5.00 | 6.37 | 551377
-0.75 | -0.02 | 10.02 | 0.50 | -5.00 | 6.37 | 551402
-0.72 | 0.00 | 9.84 | 0.50 | -5.00 | 6.37 | 551426
-0.92 | 0.00 | 9.75 | 0.50 | -5.00 | 6.37 | 551450
-1.43 | -0.60 | 10.13 | 0.50 | -5.00 | 6.37 | 551475
-1.18 | -0.24 | 9.18 | 0.56 | -5.00 | 6.31 | 551498
-1.30 | 0.58 | 9.81 | 0.56 | -5.00 | 6.25 | 551522
-0.83 | 0.06 | 9.17 | 0.50 | -5.00 | 6.25 | 551550
-0.76 | -0.02 | 10.14 | 0.50 | -5.00 | 6.25 | 551575
-0.88 | -0.36 | 9.77 | 0.50 | -5.00 | 6.31 | 551598
-0.72 | 0.06 | 9.64 | 0.50 | -5.00 | 6.31 | 551623
-0.76 | 0.09 | 10.03 | 0.50 | -5.00 | 6.31 | 551647
-0.96 | -0.27 | 9.30 | 0.50 | -5.00 | 6.31 | 551671
-0.85 | 0.00 | 10.13 | 0.50 | -5.00 | 6.31 | 551693
-0.99 | -0.20 | 9.63 | 0.50 | -5.00 | 6.25 | 551717
-0.87 | 0.27 | 9.78 | 0.50 | -5.00 | 6.25 | 551739
-0.96 | 0.07 | 9.81 | 0.50 | -5.00 | 6.25 | 551765
-0.91 | -0.12 | 9.54 | 0.50 | -5.00 | 6.25 | 551795
-0.82 | -0.05 | 9.74 | 0.50 | -5.00 | 6.25 | 551818
-0.85 | -0.06 | 9.55 | 0.50 | -5.00 | 6.25 | 551841
-0.85 | -0.03 | 9.76 | 0.50 | -5.00 | 6.25 | 551866
-0.99 | -0.16 | 9.67 | 0.50 | -5.00 | 6.25 | 551889
-0.89 | -0.01 | 9.77 | 0.50 | -5.00 | 6.25 | 551912
-0.87 | -0.04 | 9.80 | 0.50 | -5.00 | 6.25 | 551936
-0.82 | -0.11 | 9.57 | 0.50 | -5.00 | 6.25 | 551959
-0.85 | -0.14 | 9.86 | 0.50 | -5.00 | 6.25 | 551981
-0.90 | -0.10 | 9.59 | 0.50 | -5.00 | 6.25 | 552008
-1.05 | 0.04 | 9.71 | 0.50 | -5.00 | 6.19 | 552031
-1.07 | -0.18 | 9.59 | 0.50 | -5.00 | 6.19 | 552055
-1.00 | 0.05 | 9.61 | 0.50 | -5.06 | 6.19 | 552079
-0.88 | -0.08 | 9.58 | 0.50 | -5.06 | 6.25 | 552102
-0.83 | 0.00 | 9.78 | 0.50 | -5.06 | 6.25 | 552127
-0.89 | -0.13 | 9.81 | 0.50 | -5.06 | 6.25 | 552150
-0.89 | -0.05 | 9.61 | 0.50 | -5.06 | 6.25 | 552174
-0.94 | -0.07 | 9.76 | 0.50 | -5.06 | 6.25 | 552198
-0.92 | -0.06 | 9.60 | 0.50 | -5.06 | 6.25 | 552221
-0.87 | -0.04 | 9.74 | 0.50 | -5.06 | 6.25 | 552249
-0.85 | -0.10 | 9.57 | 0.50 | -5.06 | 6.25 | 552272
-0.93 | -0.15 | 9.76 | 0.50 | -5.06 | 6.25 | 552297
-0.89 | -0.08 | 9.75 | 0.50 | -5.06 | 6.25 | 552320
-0.91 | -0.05 | 9.67 | 0.50 | -5.06 | 6.25 | 552342
-0.89 | -0.07 | 9.66 | 0.50 | -5.06 | 6.25 | 552367
-0.88 | -0.14 | 9.60 | 0.50 | -5.06 | 6.25 | 552391
-0.88 | -0.07 | 9.85 | 0.50 | -5.06 | 6.19 | 552414
-0.97 | 0.00 | 9.59 | 0.50 | -5.06 | 6.19 | 552437
-0.97 | -0.02 | 9.70 | 0.50 | -5.06 | 6.19 | 552461
-1.01 | -0.12 | 9.64 | 0.50 | -5.06 | 6.19 | 552488
-0.95 | -0.08 | 9.67 | 0.50 | -5.06 | 6.25 | 552511
-0.80 | -0.03 | 9.66 | 0.50 | -5.06 | 6.25 | 552533
-0.88 | -0.10 | 9.72 | 0.50 | -5.06 | 6.25 | 552558
-0.94 | -0.11 | 9.60 | 0.50 | -5.06 | 6.25 | 552582
-0.95 | -0.05 | 9.73 | 0.50 | -5.06 | 6.25 | 552605
-0.98 | 0.00 | 9.67 | 0.50 | -5.06 | 6.25 | 552630
-0.98 | 0.04 | 9.67 | 0.44 | -5.12 | 6.25 | 552653
-0.93 | -0.05 | 9.65 | 0.44 | -5.12 | 6.25 | 552676
-0.85 | -0.41 | 9.88 | 0.44 | -5.12 | 6.31 | 552699
-0.72 | -0.29 | 9.61 | 0.44 | -5.12 | 6.31 | 552722
-0.73 | 0.12 | 9.74 | 0.44 | -5.12 | 6.31 | 552745
-0.72 | -0.08 | 9.57 | 0.44 | -5.12 | 6.31 | 552771
-0.97 | -0.39 | 9.46 | 0.44 | -5.12 | 6.25 | 552793
-0.85 | -0.04 | 9.79 | 0.50 | -5.12 | 6.25 | 552817
-0.92 | 0.11 | 9.86 | 0.50 | -5.12 | 6.19 | 552841
-1.03 | 0.32 | 9.41 | 0.50 | -5.12 | 6.19 | 552864
-1.18 | -0.24 | 9.95 | 0.50 | -5.12 | 6.19 | 552886
-1.06 | -0.27 | 9.74 | 0.50 | -5.12 | 6.19 | 552912
-0.82 | 0.18 | 9.70 | 0.50 | -5.12 | 6.19 | 552941
-0.93 | -0.03 | 9.70 | 0.50 | -5.12 | 6.19 | 552964
-0.98 | -0.21 | 9.57 | 0.50 | -5.12 | 6.25 | 552986
-0.97 | -0.17 | 9.98 | 0.50 | -5.12 | 6.25 | 553011
-0.80 | 0.03 | 9.57 | 0.50 | -5.12 | 6.25 | 553034
-0.79 | -0.06 | 9.69 | 0.50 | -5.12 | 6.25 | 553057
-0.86 | -0.18 | 9.59 | 0.50 | -5.12 | 6.25 | 553082
-0.93 | -0.25 | 9.64 | 0.50 | -5.12 | 6.25 | 553105
-0.86 | 0.03 | 9.80 | 0.50 | -5.12 | 6.25 | 553129
-0.92 | -0.01 | 9.61 | 0.50 | -5.12 | 6.25 | 553154
-0.92 | -0.12 | 9.79 | 0.50 | -5.12 | 6.25 | 553182
-0.93 | -0.14 | 9.66 | 0.50 | -5.12 | 6.25 | 553205
-0.87 | -0.02 | 9.72 | 0.50 | -5.12 | 6.25 | 553229
-0.85 | 0.00 | 9.73 | 0.50 | -5.12 | 6.25 | 553254
-0.92 | -0.12 | 9.59 | 0.50 | -5.12 | 6.25 | 553276
-0.90 | -0.08 | 9.71 | 0.50 | -5.12 | 6.25 | 553300
-0.92 | -0.06 | 9.68 | 0.50 | -5.12 | 6.25 | 553325
-0.92 | 0.03 | 9.75 | 0.50 | -5.12 | 6.25 | 553347
-0.96 | -0.05 | 9.62 | 0.50 | -5.12 | 6.25 | 553371
-0.96 | -0.09 | 9.66 | 0.50 | -5.12 | 6.25 | 553395
-0.96 | -0.04 | 9.63 | 0.50 | -5.12 | 6.25 | 553425
-0.85 | -0.05 | 9.65 | 0.50 | -5.12 | 6.25 | 553447
-0.85 | -0.12 | 9.73 | 0.50 | -5.12 | 6.25 | 553471
-0.84 | -0.19 | 9.67 | 0.50 | -5.12 | 6.25 | 553494
-0.82 | -0.13 | 9.69 | 0.50 | -5.12 | 6.25 | 553517
-0.86 | -0.09 | 9.70 | 0.50 | -5.12 | 6.25 | 553539
-0.90 | 0.00 | 9.74 | 0.50 | -5.12 | 6.25 | 553564
-1.01 | 0.12 | 9.70 | 0.50 | -5.12 | 6.25 | 553587
-1.08 | -0.06 | 9.64 | 0.50 | -5.12 | 6.25 | 553611
-0.93 | -0.10 | 9.69 | 0.50 | -5.12 | 6.25 | 553638
-0.82 | 0.01 | 9.67 | 0.50 | -5.12 | 6.25 | 553664
-0.83 | -0.05 | 9.85 | 0.50 | -5.12 | 6.25 | 553688
-0.86 | -0.21 | 9.56 | 0.50 | -5.12 | 6.25 | 553712
-0.82 | -0.17 | 9.64 | 0.50 | -5.12 | 6.25 | 553737
-0.82 | -0.12 | 9.72 | 0.50 | -5.12 | 6.25 | 553760
-0.86 | -0.18 | 9.64 | 0.50 | -5.12 | 6.25 | 553786
-0.86 | -0.14 | 9.73 | 0.50 | -5.12 | 6.19 | 553809
-0.98 | 0.09 | 9.56 | 0.50 | -5.12 | 6.19 | 553834
-1.09 | -0.16 | 9.46 | 0.50 | -5.12 | 6.19 | 553858
-0.98 | -0.16 | 9.50 | 0.44 | -5.12 | 6.19 | 553888
-0.91 | 0.11 | 9.73 | 0.44 | -5.12 | 6.19 | 553911
-0.87 | -0.21 | 9.57 | 0.44 | -5.12 | 6.19 | 553937
-0.87 | 0.02 | 9.68 | 0.44 | -5.12 | 6.19 | 553960
-0.95 | -0.04 | 9.70 | 0.44 | -5.12 | 6.19 | 553986
-0.89 | -0.07 | 9.85 | 0.44 | -5.12 | 6.19 | 554010
-0.89 | -0.21 | 9.81 | 0.44 | -5.12 | 6.19 | 554034
-0.71 | -0.10 | 9.66 | 0.44 | -5.12 | 6.19 | 554059
-0.92 | -0.02 | 9.74 | 0.44 | -5.12 | 6.19 | 554082
-1.02 | -0.10 | 9.80 | 0.50 | -5.12 | 6.19 | 554107
-0.99 | -0.06 | 9.68 | 0.50 | -5.12 | 6.12 | 554136
-0.93 | 0.09 | 9.61 | 0.50 | -5.12 | 6.12 | 554160
-0.99 | -0.08 | 9.81 | 0.50 | -5.12 | 6.12 | 554184
-0.97 | -0.24 | 9.89 | 0.50 | -5.12 | 6.12 | 554209
-0.83 | 0.14 | 9.54 | 0.50 | -5.12 | 6.12 | 554232
-0.83 | -0.11 | 9.70 | 0.50 | -5.12 | 6.12 | 554258
-0.94 | -0.11 | 9.94 | 0.50 | -5.12 | 6.12 | 554282
-0.96 | 0.04 | 9.63 | 0.50 | -5.12 | 6.12 | 554319
-0.86 | -0.09 | 9.75 | 0.50 | -5.12 | 6.12 | 554342
-0.93 | -0.15 | 9.72 | 0.50 | -5.12 | 6.12 | 554371
-0.90 | 0.00 | 9.57 | 0.50 | -5.12 | 6.12 | 554393
-0.94 | -0.10 | 9.78 | 0.50 | -5.12 | 6.12 | 554419
-0.91 | -0.11 | 9.68 | 0.50 | -5.12 | 6.12 | 554442
-0.87 | 0.00 | 9.68 | 0.50 | -5.12 | 6.12 | 554468
-0.89 | -0.07 | 9.64 | 0.50 | -5.12 | 6.12 | 554492
-0.97 | -0.06 | 9.70 | 0.50 | -5.12 | 6.12 | 554517
-0.92 | -0.06 | 9.65 | 0.50 | -5.12 | 6.12 | 554541
-0.89 | -0.04 | 9.70 | 0.50 | -5.12 | 6.12 | 554565
-0.88 | -0.12 | 9.65 | 0.50 | -5.12 | 6.12 | 554591
-0.93 | -0.09 | 9.71 | 0.50 | -5.12 | 6.12 | 554620
-0.95 | -0.05 | 9.64 | 0.50 | -5.12 | 6.12 | 554643
-0.94 | -0.04 | 9.68 | 0.50 | -5.12 | 6.12 | 554669
-0.89 | -0.06 | 9.71 | 0.50 | -5.12 | 6.12 | 554693
-0.82 | -0.02 | 9.68 | 0.50 | -5.12 | 6.12 | 554718
-0.78 | -0.03 | 9.59 | 0.50 | -5.12 | 6.12 | 554742
-0.90 | -0.29 | 9.70 | 0.50 | -5.12 | 6.12 | 554766
-0.83 | -0.19 | 9.64 | 0.50 | -5.12 | 6.12 | 554792
-0.82 | 0.19 | 9.96 | 0.50 | -5.12 | 6.06 | 554816
-0.89 | 0.12 | 9.54 | 0.50 | -5.12 | 6.06 | 554842
-1.18 | -0.10 | 9.91 | 0.50 | -5.19 | 6.06 | 554872
-0.91 | 0.00 | 9.54 | 0.50 | -5.19 | 6.06 | 554895
-0.85 | 0.08 | 9.76 | 0.50 | -5.19 | 6.06 | 554920
-0.78 | -0.18 | 9.68 | 0.50 | -5.19 | 6.06 | 554944
-0.90 | -0.18 | 9.70 | 0.50 | -5.19 | 6.06 | 554968
-0.91 | 0.12 | 9.56 | 0.50 | -5.19 | 6.06 | 554993
-1.05 | -0.19 | 9.67 | 0.50 | -5.19 | 6.06 | 555016
-0.86 | 0.00 | 9.64 | 0.50 | -5.19 | 6.06 | 555042
-0.87 | -0.06 | 9.68 | 0.50 | -5.19 | 6.06 | 555065
-0.86 | -0.10 | 9.75 | 0.50 | -5.19 | 6.06 | 555089
-0.93 | -0.14 | 9.72 | 0.50 | -5.19 | 6.06 | 555116
-0.89 | 0.09 | 9.61 | 0.50 | -5.19 | 6.06 | 555141
-0.97 | -0.15 | 9.66 | 0.50 | -5.19 | 6.06 | 555165
-0.89 | -0.06 | 9.61 | 0.50 | -5.19 | 6.06 | 555188
-0.88 | -0.03 | 9.62 | 0.50 | -5.19 | 6.06 | 555214
-0.86 | -0.13 | 9.70 | 0.50 | -5.19 | 6.06 | 555236
-0.87 | -0.19 | 9.82 | 0.50 | -5.19 | 6.06 | 555261
-0.88 | 0.02 | 9.77 | 0.50 | -5.19 | 6.06 | 555285
-0.91 | -0.13 | 9.68 | 0.50 | -5.19 | 6.06 | 555308
-0.84 | -0.10 | 9.77 | 0.50 | -5.19 | 6.06 | 555336
-0.89 | 0.03 | 9.67 | 0.50 | -5.19 | 6.06 | 555360
-0.99 | -0.16 | 9.71 | 0.50 | -5.19 | 6.06 | 555385
